Div,Round,Date,Time,Weekday,HomeTeam,AwayTeam,FTHG,FTAG,FTG,FTR,FTHR,FTAW,HTHG,HTAG,HTG,HTR,HTHR,HTAR,Report_url
south korea-2013-meisterschaft,8,2013-10-30,05:00,wednesday,Pohang Steelers,Incheon United,2,1,3,H,W,L,0,0,0,D,D,D,http://www.worldfootball.net/report/k-league-2013-meisterschaft-pohang-steelers-incheon-united/
south korea-2013-abstieg,8,2013-10-30,10:00,wednesday,Gyeongnam FC,Chunnam Dragons,4,2,6,H,W,L,2,1,3,H,W,L,http://www.worldfootball.net/report/k-league-2013-abstieg-gyeongnam-fc-chunnam-dragons/
south korea-2013-abstieg,8,2013-10-30,10:30,wednesday,Seongnam Ilhwa Chunma,Gangwon FC,1,2,3,A,L,W,0,1,1,A,L,W,http://www.worldfootball.net/report/k-league-2013-abstieg-seongnam-ilhwa-chunma-gangwon-fc/
south korea-2013-meisterschaft,8,2013-10-30,10:30,wednesday,Ulsan Hyundai,FC Seoul,1,0,1,H,W,L,0,0,0,D,D,D,http://www.worldfootball.net/report/k-league-2013-meisterschaft-ulsan-hyundai-horang-i-fc-seoul/
south korea-2013-meisterschaft,8,2013-10-30,10:30,wednesday,Jeonbuk FC,Busan IPark,3,2,5,H,W,L,2,1,3,H,W,L,http://www.worldfootball.net/report/k-league-2013-meisterschaft-jeonbuk-fc-busan-ipark/
south korea-2013-meisterschaft,9,2013-11-02,05:00,saturday,FC Seoul,Suwon Bluewings,2,1,3,H,W,L,1,1,2,D,D,D,http://www.worldfootball.net/report/k-league-2013-meisterschaft-fc-seoul-suwon-blue-wings/
south korea-2013-abstieg,9,2013-11-02,06:00,saturday,Chunnam Dragons,Jeju United,0,1,1,A,L,W,0,0,0,D,D,D,http://www.worldfootball.net/report/k-league-2013-abstieg-chunnam-dragons-jeju-united-fc/
south korea-2013-meisterschaft,9,2013-11-03,06:00,sunday,Busan IPark,Pohang Steelers,1,3,4,A,L,W,1,1,2,D,D,D,http://www.worldfootball.net/report/k-league-2013-meisterschaft-busan-ipark-pohang-steelers/
south korea-2013-abstieg,9,2013-11-03,07:00,sunday,Seongnam Ilhwa Chunma,Gyeongnam FC,2,1,3,H,W,L,2,0,2,H,W,L,http://www.worldfootball.net/report/k-league-2013-abstieg-seongnam-ilhwa-chunma-gyeongnam-fc/
south korea-2013-abstieg,9,2013-11-03,07:00,sunday,Daejeon Citizen,Daegu FC,3,2,5,H,W,L,1,2,3,A,L,W,http://www.worldfootball.net/report/k-league-2013-abstieg-daejon-citizen-daegu-fc/
south korea-2013-meisterschaft,9,2013-11-03,07:00,sunday,Incheon United,Ulsan Hyundai,0,1,1,A,L,W,0,0,0,D,D,D,http://www.worldfootball.net/report/k-league-2013-meisterschaft-incheon-united-ulsan-hyundai-horang-i/
south korea-2013-abstieg,10,2013-11-09,05:00,saturday,Gangwon FC,Daejeon Citizen,1,3,4,A,L,W,1,1,2,D,D,D,http://www.worldfootball.net/report/k-league-2013-abstieg-gangwon-fc-daejon-citizen/
south korea-2013-meisterschaft,10,2013-11-09,07:00,saturday,Ulsan Hyundai,Jeonbuk FC,2,0,2,H,W,L,0,0,0,D,D,D,http://www.worldfootball.net/report/k-league-2013-meisterschaft-ulsan-hyundai-horang-i-jeonbuk-fc/
