Div,Round,Date,Time,timestamp,Weekday,HomeTeam,AwayTeam,FTHG,FTAG,FTG,FTR,FTHR,FTAW,HTHG,HTAG,HTG,HTR,HTHR,HTAR,Report_url
italy-2017-2018,25,2018-02-19,19:45,1519065900,monday,Lazio Roma,Hellas Verona,2,0,2,H,W,L,0,0,0,D,D,D,http://www.worldfootball.net/report/serie-a-2017-2018-lazio-roma-hellas-verona/
italy-2017-2018,26,2018-02-24,17:00,1519488000,saturday,Bologna FC,Genoa CFC,2,0,2,H,W,L,0,0,0,D,D,D,http://www.worldfootball.net/report/serie-a-2017-2018-bologna-fc-genoa-cfc/
italy-2017-2018,26,2018-02-24,19:45,1519497900,saturday,Inter,Benevento Calcio,2,0,2,H,W,L,0,0,0,D,D,D,http://www.worldfootball.net/report/serie-a-2017-2018-inter-benevento-calcio/
italy-2017-2018,26,2018-02-25,11:30,1519554600,sunday,FC Crotone,SPAL 2013 Ferrara,2,3,5,A,L,W,0,1,1,A,L,W,http://www.worldfootball.net/report/serie-a-2017-2018-fc-crotone-spal-2013-ferrara/
italy-2017-2018,26,2018-02-25,14:00,1519563600,sunday,ACF Fiorentina,Chievo Verona,1,0,1,H,W,L,1,0,1,H,W,L,http://www.worldfootball.net/report/serie-a-2017-2018-acf-fiorentina-chievo-verona/
italy-2017-2018,26,2018-02-25,14:00,1519563600,sunday,Sassuolo Calcio,Lazio Roma,0,3,3,A,L,W,0,2,2,A,L,W,http://www.worldfootball.net/report/serie-a-2017-2018-sassuolo-calcio-lazio-roma/
italy-2017-2018,26,2018-02-25,14:00,1519563600,sunday,Hellas Verona,Torino FC,2,1,3,H,W,L,1,0,1,H,W,L,http://www.worldfootball.net/report/serie-a-2017-2018-hellas-verona-torino-fc/
italy-2017-2018,26,2018-02-25,14:00,1519563600,sunday,Sampdoria,Udinese Calcio,2,1,3,H,W,L,1,0,1,H,W,L,http://www.worldfootball.net/report/serie-a-2017-2018-sampdoria-udinese-calcio/
italy-2017-2018,26,2018-02-25,19:45,1519584300,sunday,AS Roma,AC Milan,0,2,2,A,L,W,0,0,0,D,D,D,http://www.worldfootball.net/report/serie-a-2017-2018-as-roma-ac-milan/
italy-2017-2018,26,2018-02-26,19:45,1519670700,monday,Cagliari Calcio,SSC Napoli,0,5,5,A,L,W,0,2,2,A,L,W,http://www.worldfootball.net/report/serie-a-2017-2018-cagliari-calcio-ssc-napoli/
