Div,Round,Date,Time,timestamp,Weekday,HomeTeam,AwayTeam,FTHG,FTAG,FTG,FTR,FTHR,FTAW,HTHG,HTAG,HTG,HTR,HTHR,HTAR,Report_url
italy-1969-1970,17,1970-01-18,,,sunday,AS Bari,AC Milan,0,5,5,A,L,W,0,2,2,A,L,W,http://www.worldfootball.net/report/serie-a-1969-1970-fc-bari-1908-ac-milan/
italy-1969-1970,17,1970-01-18,,,sunday,Lanerossi Vicenza,Cagliari Calcio,1,2,3,A,L,W,0,1,1,A,L,W,http://www.worldfootball.net/report/serie-a-1969-1970-vicenza-calcio-cagliari-calcio/
italy-1969-1970,18,1970-01-25,,,sunday,AC Milan,Lazio Roma,3,0,3,H,W,L,1,0,1,H,W,L,http://www.worldfootball.net/report/serie-a-1969-1970-ac-milan-lazio-roma/
italy-1969-1970,18,1970-01-25,,,sunday,SSC Napoli,AS Bari,1,0,1,H,W,L,0,0,0,D,D,D,http://www.worldfootball.net/report/serie-a-1969-1970-ssc-napoli-fc-bari-1908/
italy-1969-1970,18,1970-01-25,,,sunday,Torino FC,Inter,0,0,0,D,D,D,0,0,0,D,D,D,http://www.worldfootball.net/report/serie-a-1969-1970-torino-fc-inter/
italy-1969-1970,18,1970-01-25,,,sunday,Sampdoria,ACF Fiorentina,1,3,4,A,L,W,1,0,1,H,W,L,http://www.worldfootball.net/report/serie-a-1969-1970-sampdoria-acf-fiorentina/
italy-1969-1970,18,1970-01-25,,,sunday,Bologna FC,Juventus,0,0,0,D,D,D,0,0,0,D,D,D,http://www.worldfootball.net/report/serie-a-1969-1970-bologna-fc-juventus/
italy-1969-1970,18,1970-01-25,,,sunday,Lanerossi Vicenza,US Palermo,1,1,2,D,D,D,0,0,0,D,D,D,http://www.worldfootball.net/report/serie-a-1969-1970-vicenza-calcio-us-palermo/
italy-1969-1970,18,1970-01-25,,,sunday,Cagliari Calcio,Brescia Calcio,4,0,4,H,W,L,2,0,2,H,W,L,http://www.worldfootball.net/report/serie-a-1969-1970-cagliari-calcio-brescia-calcio/
italy-1969-1970,18,1970-01-25,,,sunday,AS Roma,Hellas Verona,1,1,2,D,D,D,1,1,2,D,D,D,http://www.worldfootball.net/report/serie-a-1969-1970-as-roma-hellas-verona/
italy-1969-1970,19,1970-02-01,,,sunday,Juventus,Sampdoria,2,0,2,H,W,L,1,0,1,H,W,L,http://www.worldfootball.net/report/serie-a-1969-1970-juventus-sampdoria/
italy-1969-1970,19,1970-02-01,,,sunday,Hellas Verona,AC Milan,2,2,4,D,D,D,0,1,1,A,L,W,http://www.worldfootball.net/report/serie-a-1969-1970-hellas-verona-ac-milan/
italy-1969-1970,19,1970-02-01,,,sunday,US Palermo,Bologna FC,1,0,1,H,W,L,1,0,1,H,W,L,http://www.worldfootball.net/report/serie-a-1969-1970-us-palermo-bologna-fc/
italy-1969-1970,19,1970-02-01,,,sunday,Lazio Roma,Cagliari Calcio,0,2,2,A,L,W,0,0,0,D,D,D,http://www.worldfootball.net/report/serie-a-1969-1970-lazio-roma-cagliari-calcio/
italy-1969-1970,19,1970-02-01,,,sunday,Inter,AS Roma,2,0,2,H,W,L,1,0,1,H,W,L,http://www.worldfootball.net/report/serie-a-1969-1970-inter-as-roma/
italy-1969-1970,19,1970-02-01,,,sunday,ACF Fiorentina,Lanerossi Vicenza,2,1,3,H,W,L,0,1,1,A,L,W,http://www.worldfootball.net/report/serie-a-1969-1970-acf-fiorentina-vicenza-calcio/
italy-1969-1970,19,1970-02-01,,,sunday,AS Bari,Brescia Calcio,2,0,2,H,W,L,1,0,1,H,W,L,http://www.worldfootball.net/report/serie-a-1969-1970-fc-bari-1908-brescia-calcio/
italy-1969-1970,19,1970-02-01,,,sunday,SSC Napoli,Torino FC,4,0,4,H,W,L,2,0,2,H,W,L,http://www.worldfootball.net/report/serie-a-1969-1970-ssc-napoli-torino-fc/
italy-1969-1970,20,1970-02-08,,,sunday,Lanerossi Vicenza,AS Bari,2,0,2,H,W,L,1,0,1,H,W,L,http://www.worldfootball.net/report/serie-a-1969-1970-vicenza-calcio-fc-bari-1908/
italy-1969-1970,20,1970-02-08,,,sunday,AC Milan,US Palermo,1,0,1,H,W,L,0,0,0,D,D,D,http://www.worldfootball.net/report/serie-a-1969-1970-ac-milan-us-palermo/
italy-1969-1970,20,1970-02-08,,,sunday,Torino FC,Juventus,0,3,3,A,L,W,0,1,1,A,L,W,http://www.worldfootball.net/report/serie-a-1969-1970-torino-fc-juventus/
italy-1969-1970,20,1970-02-08,,,sunday,Sampdoria,Lazio Roma,0,2,2,A,L,W,0,1,1,A,L,W,http://www.worldfootball.net/report/serie-a-1969-1970-sampdoria-lazio-roma/
italy-1969-1970,20,1970-02-08,,,sunday,Bologna FC,Hellas Verona,0,0,0,D,D,D,0,0,0,D,D,D,http://www.worldfootball.net/report/serie-a-1969-1970-bologna-fc-hellas-verona/
italy-1969-1970,20,1970-02-08,,,sunday,Cagliari Calcio,ACF Fiorentina,0,0,0,D,D,D,0,0,0,D,D,D,http://www.worldfootball.net/report/serie-a-1969-1970-cagliari-calcio-acf-fiorentina/
italy-1969-1970,20,1970-02-08,,,sunday,Brescia Calcio,Inter,1,1,2,D,D,D,1,0,1,H,W,L,http://www.worldfootball.net/report/serie-a-1969-1970-brescia-calcio-inter/
italy-1969-1970,20,1970-02-08,,,sunday,AS Roma,SSC Napoli,2,1,3,H,W,L,1,0,1,H,W,L,http://www.worldfootball.net/report/serie-a-1969-1970-as-roma-ssc-napoli/
italy-1969-1970,21,1970-02-15,,,sunday,Juventus,Lanerossi Vicenza,4,0,4,H,W,L,0,0,0,D,D,D,http://www.worldfootball.net/report/serie-a-1969-1970-juventus-vicenza-calcio/
italy-1969-1970,21,1970-02-15,,,sunday,Hellas Verona,Brescia Calcio,0,0,0,D,D,D,0,0,0,D,D,D,http://www.worldfootball.net/report/serie-a-1969-1970-hellas-verona-brescia-calcio/
italy-1969-1970,21,1970-02-15,,,sunday,AS Roma,AC Milan,0,1,1,A,L,W,0,0,0,D,D,D,http://www.worldfootball.net/report/serie-a-1969-1970-as-roma-ac-milan/
italy-1969-1970,21,1970-02-15,,,sunday,SSC Napoli,Sampdoria,0,2,2,A,L,W,0,1,1,A,L,W,http://www.worldfootball.net/report/serie-a-1969-1970-ssc-napoli-sampdoria/
italy-1969-1970,21,1970-02-15,,,sunday,Inter,Cagliari Calcio,1,0,1,H,W,L,0,0,0,D,D,D,http://www.worldfootball.net/report/serie-a-1969-1970-inter-cagliari-calcio/
italy-1969-1970,21,1970-02-15,,,sunday,ACF Fiorentina,Lazio Roma,2,0,2,H,W,L,2,0,2,H,W,L,http://www.worldfootball.net/report/serie-a-1969-1970-acf-fiorentina-lazio-roma/
italy-1969-1970,21,1970-02-15,,,sunday,AS Bari,Bologna FC,0,2,2,A,L,W,0,1,1,A,L,W,http://www.worldfootball.net/report/serie-a-1969-1970-fc-bari-1908-bologna-fc/
italy-1969-1970,21,1970-02-15,,,sunday,US Palermo,Torino FC,1,0,1,H,W,L,0,0,0,D,D,D,http://www.worldfootball.net/report/serie-a-1969-1970-us-palermo-torino-fc/
italy-1969-1970,22,1970-03-01,,,sunday,Inter,Juventus,0,0,0,D,D,D,0,0,0,D,D,D,http://www.worldfootball.net/report/serie-a-1969-1970-inter-juventus/
italy-1969-1970,22,1970-03-01,,,sunday,Lazio Roma,AS Roma,1,1,2,D,D,D,0,0,0,D,D,D,http://www.worldfootball.net/report/serie-a-1969-1970-lazio-roma-as-roma/
italy-1969-1970,22,1970-03-01,,,sunday,Hellas Verona,Lanerossi Vicenza,3,1,4,H,W,L,3,0,3,H,W,L,http://www.worldfootball.net/report/serie-a-1969-1970-hellas-verona-vicenza-calcio/
italy-1969-1970,22,1970-03-01,,,sunday,Torino FC,ACF Fiorentina,1,0,1,H,W,L,0,0,0,D,D,D,http://www.worldfootball.net/report/serie-a-1969-1970-torino-fc-acf-fiorentina/
italy-1969-1970,22,1970-03-01,,,sunday,Cagliari Calcio,SSC Napoli,2,0,2,H,W,L,1,0,1,H,W,L,http://www.worldfootball.net/report/serie-a-1969-1970-cagliari-calcio-ssc-napoli/
italy-1969-1970,22,1970-03-01,,,sunday,Brescia Calcio,US Palermo,4,2,6,H,W,L,2,2,4,D,D,D,http://www.worldfootball.net/report/serie-a-1969-1970-brescia-calcio-us-palermo/
italy-1969-1970,22,1970-03-01,,,sunday,Bologna FC,AC Milan,0,1,1,A,L,W,0,1,1,A,L,W,http://www.worldfootball.net/report/serie-a-1969-1970-bologna-fc-ac-milan/
italy-1969-1970,22,1970-03-01,,,sunday,Sampdoria,AS Bari,1,0,1,H,W,L,1,0,1,H,W,L,http://www.worldfootball.net/report/serie-a-1969-1970-sampdoria-fc-bari-1908/
italy-1969-1970,23,1970-03-08,,,sunday,Juventus,SSC Napoli,0,0,0,D,D,D,0,0,0,D,D,D,http://www.worldfootball.net/report/serie-a-1969-1970-juventus-ssc-napoli/
italy-1969-1970,23,1970-03-08,,,sunday,US Palermo,Hellas Verona,1,0,1,H,W,L,1,0,1,H,W,L,http://www.worldfootball.net/report/serie-a-1969-1970-us-palermo-hellas-verona/
italy-1969-1970,23,1970-03-08,,,sunday,Lanerossi Vicenza,Lazio Roma,2,1,3,H,W,L,1,1,2,D,D,D,http://www.worldfootball.net/report/serie-a-1969-1970-vicenza-calcio-lazio-roma/
italy-1969-1970,23,1970-03-08,,,sunday,AS Roma,Cagliari Calcio,1,1,2,D,D,D,1,1,2,D,D,D,http://www.worldfootball.net/report/serie-a-1969-1970-as-roma-cagliari-calcio/
italy-1969-1970,23,1970-03-08,,,sunday,ACF Fiorentina,Bologna FC,0,1,1,A,L,W,0,0,0,D,D,D,http://www.worldfootball.net/report/serie-a-1969-1970-acf-fiorentina-bologna-fc/
italy-1969-1970,23,1970-03-08,,,sunday,Brescia Calcio,Sampdoria,0,0,0,D,D,D,0,0,0,D,D,D,http://www.worldfootball.net/report/serie-a-1969-1970-brescia-calcio-sampdoria/
italy-1969-1970,23,1970-03-08,,,sunday,AS Bari,Torino FC,0,1,1,A,L,W,0,0,0,D,D,D,http://www.worldfootball.net/report/serie-a-1969-1970-fc-bari-1908-torino-fc/
italy-1969-1970,23,1970-03-08,,,sunday,AC Milan,Inter,0,1,1,A,L,W,0,0,0,D,D,D,http://www.worldfootball.net/report/serie-a-1969-1970-ac-milan-inter/
italy-1969-1970,24,1970-03-15,,,sunday,Lazio Roma,US Palermo,4,0,4,H,W,L,3,0,3,H,W,L,http://www.worldfootball.net/report/serie-a-1969-1970-lazio-roma-us-palermo/
italy-1969-1970,24,1970-03-15,,,sunday,Sampdoria,AS Roma,2,0,2,H,W,L,0,0,0,D,D,D,http://www.worldfootball.net/report/serie-a-1969-1970-sampdoria-as-roma/
italy-1969-1970,24,1970-03-15,,,sunday,Hellas Verona,Torino FC,0,1,1,A,L,W,0,0,0,D,D,D,http://www.worldfootball.net/report/serie-a-1969-1970-hellas-verona-torino-fc/
italy-1969-1970,24,1970-03-15,,,sunday,SSC Napoli,AC Milan,1,1,2,D,D,D,1,1,2,D,D,D,http://www.worldfootball.net/report/serie-a-1969-1970-ssc-napoli-ac-milan/
italy-1969-1970,24,1970-03-15,,,sunday,Inter,Lanerossi Vicenza,0,0,0,D,D,D,0,0,0,D,D,D,http://www.worldfootball.net/report/serie-a-1969-1970-inter-vicenza-calcio/
italy-1969-1970,24,1970-03-15,,,sunday,AS Bari,ACF Fiorentina,1,1,2,D,D,D,1,1,2,D,D,D,http://www.worldfootball.net/report/serie-a-1969-1970-fc-bari-1908-acf-fiorentina/
italy-1969-1970,24,1970-03-15,,,sunday,Bologna FC,Brescia Calcio,0,3,3,A,L,W,0,0,0,D,D,D,http://www.worldfootball.net/report/serie-a-1969-1970-bologna-fc-brescia-calcio/
italy-1969-1970,24,1970-03-15,,,sunday,Juventus,Cagliari Calcio,2,2,4,D,D,D,1,1,2,D,D,D,http://www.worldfootball.net/report/serie-a-1969-1970-juventus-cagliari-calcio/
italy-1969-1970,25,1970-03-22,,,sunday,Lanerossi Vicenza,Bologna FC,1,1,2,D,D,D,1,1,2,D,D,D,http://www.worldfootball.net/report/serie-a-1969-1970-vicenza-calcio-bologna-fc/
italy-1969-1970,25,1970-03-22,,,sunday,Torino FC,AS Roma,0,0,0,D,D,D,0,0,0,D,D,D,http://www.worldfootball.net/report/serie-a-1969-1970-torino-fc-as-roma/
italy-1969-1970,25,1970-03-22,,,sunday,US Palermo,AS Bari,0,0,0,D,D,D,0,0,0,D,D,D,http://www.worldfootball.net/report/serie-a-1969-1970-us-palermo-fc-bari-1908/
italy-1969-1970,25,1970-03-22,,,sunday,Lazio Roma,Inter,3,1,4,H,W,L,1,0,1,H,W,L,http://www.worldfootball.net/report/serie-a-1969-1970-lazio-roma-inter/
italy-1969-1970,25,1970-03-22,,,sunday,ACF Fiorentina,Juventus,2,0,2,H,W,L,2,0,2,H,W,L,http://www.worldfootball.net/report/serie-a-1969-1970-acf-fiorentina-juventus/
italy-1969-1970,25,1970-03-22,,,sunday,Cagliari Calcio,Hellas Verona,1,0,1,H,W,L,0,0,0,D,D,D,http://www.worldfootball.net/report/serie-a-1969-1970-cagliari-calcio-hellas-verona/
italy-1969-1970,25,1970-03-22,,,sunday,Brescia Calcio,SSC Napoli,1,2,3,A,L,W,0,1,1,A,L,W,http://www.worldfootball.net/report/serie-a-1969-1970-brescia-calcio-ssc-napoli/
italy-1969-1970,25,1970-03-22,,,sunday,AC Milan,Sampdoria,0,0,0,D,D,D,0,0,0,D,D,D,http://www.worldfootball.net/report/serie-a-1969-1970-ac-milan-sampdoria/
italy-1969-1970,26,1970-03-29,,,sunday,Inter,ACF Fiorentina,3,0,3,H,W,L,1,0,1,H,W,L,http://www.worldfootball.net/report/serie-a-1969-1970-inter-acf-fiorentina/
italy-1969-1970,26,1970-03-29,,,sunday,Juventus,AC Milan,3,0,3,H,W,L,3,0,3,H,W,L,http://www.worldfootball.net/report/serie-a-1969-1970-juventus-ac-milan/
italy-1969-1970,26,1970-03-29,,,sunday,Sampdoria,US Palermo,1,0,1,H,W,L,1,0,1,H,W,L,http://www.worldfootball.net/report/serie-a-1969-1970-sampdoria-us-palermo/
italy-1969-1970,26,1970-03-29,,,sunday,AS Roma,Lanerossi Vicenza,1,0,1,H,W,L,0,0,0,D,D,D,http://www.worldfootball.net/report/serie-a-1969-1970-as-roma-vicenza-calcio/
italy-1969-1970,26,1970-03-29,,,sunday,AS Bari,Hellas Verona,0,2,2,A,L,W,,,,,,,http://www.worldfootball.net/report/serie-a-1969-1970-fc-bari-1908-hellas-verona/
italy-1969-1970,26,1970-03-29,,,sunday,Brescia Calcio,Torino FC,0,1,1,A,L,W,0,0,0,D,D,D,http://www.worldfootball.net/report/serie-a-1969-1970-brescia-calcio-torino-fc/
italy-1969-1970,26,1970-03-29,,,sunday,Bologna FC,Cagliari Calcio,0,0,0,D,D,D,0,0,0,D,D,D,http://www.worldfootball.net/report/serie-a-1969-1970-bologna-fc-cagliari-calcio/
italy-1969-1970,26,1970-03-29,,,sunday,SSC Napoli,Lazio Roma,1,1,2,D,D,D,1,1,2,D,D,D,http://www.worldfootball.net/report/serie-a-1969-1970-ssc-napoli-lazio-roma/
italy-1969-1970,27,1970-04-05,,,sunday,Lanerossi Vicenza,Sampdoria,2,1,3,H,W,L,0,0,0,D,D,D,http://www.worldfootball.net/report/serie-a-1969-1970-vicenza-calcio-sampdoria/
italy-1969-1970,27,1970-04-05,,,sunday,AS Roma,ACF Fiorentina,0,1,1,A,L,W,0,0,0,D,D,D,http://www.worldfootball.net/report/serie-a-1969-1970-as-roma-acf-fiorentina/
italy-1969-1970,27,1970-04-05,,,sunday,AC Milan,Torino FC,3,0,3,H,W,L,1,0,1,H,W,L,http://www.worldfootball.net/report/serie-a-1969-1970-ac-milan-torino-fc/
italy-1969-1970,27,1970-04-05,,,sunday,Hellas Verona,Lazio Roma,1,1,2,D,D,D,1,1,2,D,D,D,http://www.worldfootball.net/report/serie-a-1969-1970-hellas-verona-lazio-roma/
italy-1969-1970,27,1970-04-05,,,sunday,Juventus,Brescia Calcio,1,0,1,H,W,L,0,0,0,D,D,D,http://www.worldfootball.net/report/serie-a-1969-1970-juventus-brescia-calcio/
italy-1969-1970,27,1970-04-05,,,sunday,Cagliari Calcio,US Palermo,2,0,2,H,W,L,1,0,1,H,W,L,http://www.worldfootball.net/report/serie-a-1969-1970-cagliari-calcio-us-palermo/
italy-1969-1970,27,1970-04-05,,,sunday,AS Bari,Inter,0,1,1,A,L,W,0,0,0,D,D,D,http://www.worldfootball.net/report/serie-a-1969-1970-fc-bari-1908-inter/
italy-1969-1970,27,1970-04-05,,,sunday,SSC Napoli,Bologna FC,0,0,0,D,D,D,0,0,0,D,D,D,http://www.worldfootball.net/report/serie-a-1969-1970-ssc-napoli-bologna-fc/
italy-1969-1970,28,1970-04-12,,,sunday,Lazio Roma,Juventus,2,0,2,H,W,L,0,0,0,D,D,D,http://www.worldfootball.net/report/serie-a-1969-1970-lazio-roma-juventus/
italy-1969-1970,28,1970-04-12,,,sunday,Sampdoria,Hellas Verona,2,1,3,H,W,L,1,1,2,D,D,D,http://www.worldfootball.net/report/serie-a-1969-1970-sampdoria-hellas-verona/
italy-1969-1970,28,1970-04-12,,,sunday,Torino FC,Bologna FC,1,1,2,D,D,D,0,1,1,A,L,W,http://www.worldfootball.net/report/serie-a-1969-1970-torino-fc-bologna-fc/
italy-1969-1970,28,1970-04-12,,,sunday,US Palermo,AS Roma,2,2,4,D,D,D,2,2,4,D,D,D,http://www.worldfootball.net/report/serie-a-1969-1970-us-palermo-as-roma/
italy-1969-1970,28,1970-04-12,,,sunday,ACF Fiorentina,AC Milan,4,2,6,H,W,L,1,2,3,A,L,W,http://www.worldfootball.net/report/serie-a-1969-1970-acf-fiorentina-ac-milan/
italy-1969-1970,28,1970-04-12,,,sunday,Brescia Calcio,Lanerossi Vicenza,1,1,2,D,D,D,1,0,1,H,W,L,http://www.worldfootball.net/report/serie-a-1969-1970-brescia-calcio-vicenza-calcio/
italy-1969-1970,28,1970-04-12,,,sunday,Inter,SSC Napoli,1,0,1,H,W,L,1,0,1,H,W,L,http://www.worldfootball.net/report/serie-a-1969-1970-inter-ssc-napoli/
italy-1969-1970,28,1970-04-12,,,sunday,Cagliari Calcio,AS Bari,2,0,2,H,W,L,1,0,1,H,W,L,http://www.worldfootball.net/report/serie-a-1969-1970-cagliari-calcio-fc-bari-1908/
italy-1969-1970,29,1970-04-19,,,sunday,Hellas Verona,Inter,1,3,4,A,L,W,1,2,3,A,L,W,http://www.worldfootball.net/report/serie-a-1969-1970-hellas-verona-inter/
italy-1969-1970,29,1970-04-19,,,sunday,Bologna FC,Sampdoria,1,1,2,D,D,D,1,0,1,H,W,L,http://www.worldfootball.net/report/serie-a-1969-1970-bologna-fc-sampdoria/
italy-1969-1970,29,1970-04-19,,,sunday,ACF Fiorentina,Brescia Calcio,0,1,1,A,L,W,0,0,0,D,D,D,http://www.worldfootball.net/report/serie-a-1969-1970-acf-fiorentina-brescia-calcio/
italy-1969-1970,29,1970-04-19,,,sunday,Juventus,AS Roma,1,1,2,D,D,D,0,0,0,D,D,D,http://www.worldfootball.net/report/serie-a-1969-1970-juventus-as-roma/
italy-1969-1970,29,1970-04-19,,,sunday,Lanerossi Vicenza,Torino FC,1,0,1,H,W,L,0,0,0,D,D,D,http://www.worldfootball.net/report/serie-a-1969-1970-vicenza-calcio-torino-fc/
italy-1969-1970,29,1970-04-19,,,sunday,Lazio Roma,AS Bari,4,1,5,H,W,L,1,0,1,H,W,L,http://www.worldfootball.net/report/serie-a-1969-1970-lazio-roma-fc-bari-1908/
italy-1969-1970,29,1970-04-19,,,sunday,AC Milan,Cagliari Calcio,0,0,0,D,D,D,0,0,0,D,D,D,http://www.worldfootball.net/report/serie-a-1969-1970-ac-milan-cagliari-calcio/
italy-1969-1970,29,1970-04-19,,,sunday,SSC Napoli,US Palermo,0,0,0,D,D,D,0,0,0,D,D,D,http://www.worldfootball.net/report/serie-a-1969-1970-ssc-napoli-us-palermo/
italy-1969-1970,30,1970-04-26,,,sunday,Torino FC,Cagliari Calcio,0,4,4,A,L,W,0,3,3,A,L,W,http://www.worldfootball.net/report/serie-a-1969-1970-torino-fc-cagliari-calcio/
italy-1969-1970,30,1970-04-26,,,sunday,Sampdoria,Inter,0,5,5,A,L,W,0,3,3,A,L,W,http://www.worldfootball.net/report/serie-a-1969-1970-sampdoria-inter/
italy-1969-1970,30,1970-04-26,,,sunday,AS Roma,Bologna FC,1,2,3,A,L,W,1,1,2,D,D,D,http://www.worldfootball.net/report/serie-a-1969-1970-as-roma-bologna-fc/
italy-1969-1970,30,1970-04-26,,,sunday,US Palermo,ACF Fiorentina,1,1,2,D,D,D,0,0,0,D,D,D,http://www.worldfootball.net/report/serie-a-1969-1970-us-palermo-acf-fiorentina/
italy-1969-1970,30,1970-04-26,,,sunday,AC Milan,Lanerossi Vicenza,1,0,1,H,W,L,0,0,0,D,D,D,http://www.worldfootball.net/report/serie-a-1969-1970-ac-milan-vicenza-calcio/
italy-1969-1970,30,1970-04-26,,,sunday,AS Bari,Juventus,2,1,3,H,W,L,0,1,1,A,L,W,http://www.worldfootball.net/report/serie-a-1969-1970-fc-bari-1908-juventus/
italy-1969-1970,30,1970-04-26,,,sunday,Hellas Verona,SSC Napoli,1,0,1,H,W,L,0,0,0,D,D,D,http://www.worldfootball.net/report/serie-a-1969-1970-hellas-verona-ssc-napoli/
italy-1969-1970,30,1970-04-26,,,sunday,Brescia Calcio,Lazio Roma,0,0,0,D,D,D,0,0,0,D,D,D,http://www.worldfootball.net/report/serie-a-1969-1970-brescia-calcio-lazio-roma/
