Div,Round,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTG,FTR,FTHR,FTAW,HTHG,HTAG,HTG,HTR,HTHR,HTAR,Report_url
czech republic-2017-2018,15,2017-11-26,17:00,Sigma Olomouc,Sparta Praha,1,0,1,H,W,L,0,0,0,D,D,D,http://www.worldfootball.net/report/1-fotbalova-liga-2017-2018-sigma-olomouc-sparta-praha/
czech republic-2017-2018,15,2017-11-27,16:30,FK Jablonec,Slavia Praha,1,1,2,D,D,D,0,1,1,A,L,W,http://www.worldfootball.net/report/1-fotbalova-liga-2017-2018-fk-jablonec-slavia-praha/
czech republic-2017-2018,15,2017-11-27,16:30,FC FASTAV Zlín,1. FC Slovácko,2,1,3,H,W,L,1,0,1,H,W,L,http://www.worldfootball.net/report/1-fotbalova-liga-2017-2018-fc-fastav-zlin-1-fc-slovacko/
czech republic-2017-2018,16,2017-12-01,18:30,Slavia Praha,Baník Ostrava,2,1,3,H,W,L,2,1,3,H,W,L,http://www.worldfootball.net/report/1-fotbalova-liga-2017-2018-slavia-praha-banik-ostrava/
czech republic-2017-2018,16,2017-12-02,14:00,FC Zbrojovka Brno,FC FASTAV Zlín,1,1,2,D,D,D,1,0,1,H,W,L,http://www.worldfootball.net/report/1-fotbalova-liga-2017-2018-fc-zbrojovka-brno-fc-fastav-zlin/
czech republic-2017-2018,16,2017-12-02,14:00,FK Dukla Praha,FK Teplice,0,2,2,A,L,W,0,1,1,A,L,W,http://www.worldfootball.net/report/1-fotbalova-liga-2017-2018-fk-dukla-praha-fk-teplice/
czech republic-2017-2018,16,2017-12-02,14:00,MFK Karvina,Bohemians 1905,1,0,1,H,W,L,0,0,0,D,D,D,http://www.worldfootball.net/report/1-fotbalova-liga-2017-2018-mfk-karvina-bohemians-1905/
czech republic-2017-2018,16,2017-12-02,14:00,Slovan Liberec,Sigma Olomouc,1,0,1,H,W,L,0,0,0,D,D,D,http://www.worldfootball.net/report/1-fotbalova-liga-2017-2018-slovan-liberec-sigma-olomouc/
czech republic-2017-2018,16,2017-12-02,14:00,1. FC Slovácko,Vysočina Jihlava,2,1,3,H,W,L,0,1,1,A,L,W,http://www.worldfootball.net/report/1-fotbalova-liga-2017-2018-1-fc-slovacko-vysocina-jihlava/
czech republic-2017-2018,16,2017-12-02,18:00,Viktoria Plzeň,FK Jablonec,2,0,2,H,W,L,1,0,1,H,W,L,http://www.worldfootball.net/report/1-fotbalova-liga-2017-2018-viktoria-plzen-fk-jablonec/
czech republic-2017-2018,16,2017-12-03,17:00,Sparta Praha,FK Mladá Boleslav,3,0,3,H,W,L,3,0,3,H,W,L,http://www.worldfootball.net/report/1-fotbalova-liga-2017-2018-sparta-praha-fk-mlada-boleslav/
czech republic-2017-2018,17,2018-02-17,14:00,FK Jablonec,FK Teplice,2,1,3,H,W,L,1,1,2,D,D,D,http://www.worldfootball.net/report/1-fotbalova-liga-2017-2018-fk-jablonec-fk-teplice/
czech republic-2017-2018,17,2018-02-17,14:00,FK Mladá Boleslav,MFK Karvina,0,1,1,A,L,W,0,0,0,D,D,D,http://www.worldfootball.net/report/1-fotbalova-liga-2017-2018-fk-mlada-boleslav-mfk-karvina/
czech republic-2017-2018,17,2018-02-17,14:00,Baník Ostrava,1. FC Slovácko,1,2,3,A,L,W,0,1,1,A,L,W,http://www.worldfootball.net/report/1-fotbalova-liga-2017-2018-banik-ostrava-1-fc-slovacko/
czech republic-2017-2018,17,2018-02-17,14:00,FC FASTAV Zlín,FK Dukla Praha,1,1,2,D,D,D,0,0,0,D,D,D,http://www.worldfootball.net/report/1-fotbalova-liga-2017-2018-fc-fastav-zlin-fk-dukla-praha/
czech republic-2017-2018,17,2018-02-17,15:30,Vysočina Jihlava,Slavia Praha,1,0,1,H,W,L,1,0,1,H,W,L,http://www.worldfootball.net/report/1-fotbalova-liga-2017-2018-vysocina-jihlava-slavia-praha/
czech republic-2017-2018,17,2018-02-17,17:30,Bohemians 1905,FC Zbrojovka Brno,1,0,1,H,W,L,0,0,0,D,D,D,http://www.worldfootball.net/report/1-fotbalova-liga-2017-2018-bohemians-1905-fc-zbrojovka-brno/
czech republic-2017-2018,17,2018-02-18,15:00,Sigma Olomouc,Viktoria Plzeň,0,0,0,D,D,D,0,0,0,D,D,D,http://www.worldfootball.net/report/1-fotbalova-liga-2017-2018-sigma-olomouc-viktoria-plzen/
czech republic-2017-2018,17,2018-02-18,17:00,Sparta Praha,Slovan Liberec,2,0,2,H,W,L,1,0,1,H,W,L,http://www.worldfootball.net/report/1-fotbalova-liga-2017-2018-sparta-praha-slovan-liberec/
czech republic-2017-2018,18,2018-02-23,17:00,FK Dukla Praha,FK Jablonec,0,1,1,A,L,W,0,0,0,D,D,D,http://www.worldfootball.net/report/1-fotbalova-liga-2017-2018-fk-dukla-praha-fk-jablonec/
czech republic-2017-2018,18,2018-02-24,14:00,FC Zbrojovka Brno,Sigma Olomouc,1,0,1,H,W,L,1,0,1,H,W,L,http://www.worldfootball.net/report/1-fotbalova-liga-2017-2018-fc-zbrojovka-brno-sigma-olomouc/
czech republic-2017-2018,18,2018-02-24,14:00,Slovan Liberec,FK Mladá Boleslav,1,0,1,H,W,L,0,0,0,D,D,D,http://www.worldfootball.net/report/1-fotbalova-liga-2017-2018-slovan-liberec-fk-mlada-boleslav/
czech republic-2017-2018,18,2018-02-24,15:30,1. FC Slovácko,Sparta Praha,1,1,2,D,D,D,0,0,0,D,D,D,http://www.worldfootball.net/report/1-fotbalova-liga-2017-2018-1-fc-slovacko-sparta-praha/
czech republic-2017-2018,18,2018-02-24,17:30,FK Teplice,Baník Ostrava,0,0,0,D,D,D,,,,,,,http://www.worldfootball.net/report/1-fotbalova-liga-2017-2018-fk-teplice-banik-ostrava/
